Ensembl_ID	Oma-1_042310	Oma-1_IP	Lin-41_IP	baseMean	Oma1_padj	Lin41_padj	biotype	name	external_name	mapq_effect	oma1_042310_fpkm	lysRZ_fpkm	oma1_fpkm	lin41_fpkm	gonad.baseMean	gonadLog2FoldChange	gonadPadj	oocyte_fpkm	sperm_fpkm		
WBGene00009238	3.241516525	3.637857929	4.238661088	48.03390821	2.16E-13	7.65E-18	protein_coding	F28H7.4	F28H7.4	FALSE	7.11	0.65	8.84	13.53	419.252074	5.341387102	1.24E-195	0.895	37.407		
WBGene00019938	0.417926592	0.566844564	4.207968168	2159.413022	3.12E-06	0.00E+00	protein_coding	R07E4.5	R07E4.5	FALSE	19.3	14.45	21.45	268.69	641.4404985	-3.130763649	4.62E-31	13.144	1.494		
WBGene00019534	6.638249621	7.034499699	4.187757879	26.55043502	1.39E-13	4.70E-05	protein_coding	K08D10.11	K08D10.11	FALSE	43.92	0	27.34	3.48	2.49792342	0.069563256	0.948914276	0.368	0.382		
WBGene00021406	5.191144536	4.830670988	4.171252289	59.3586344	4.66E-22	3.51E-16	protein_coding	frm-5.2	frm-5.2	FALSE	3.28	0.07	2.48	1.56	8.789748557	-2.497855919	1.02E-06	0.11	0.019		
WBGene00007556	3.60501774	3.221730333	4.165157099	6321.585481	3.75E-209	0.00E+00	protein_coding	C14A4.3	C14A4.3	FALSE	427.06	35.18	329.62	634.47	3007.807729	-1.167068973	4.56E-33	61.486	27.379		
WBGene00003830	6.650282099	6.219316567	4.142152136	34994.00355	0.00E+00	0.00E+00	protein_coding	num-1	num-1	FALSE	3236.72	32.19	2410.09	570.3	3175.587144	-1.788452736	1.52E-51	49.448	14.314		
WBGene00013126	2.420342389	2.025020458	4.137865163	87.58747457	1.59E-08	7.01E-35	protein_coding	mltn-2	mltn-2	FALSE	3.98	0.7	2.94	12.96	15.17702653	-2.467536399	2.70E-07	0.43	0.077		
WBGene00043156	5.461025029	4.985145294	4.130620672	6837.29988	0.00E+00	4.10E-288	protein_coding	C27F2.9	C27F2.9	FALSE	1663.16	37.84	1208.23	667.54	1294.572123	-0.549380115	1.90E-07	46.715	31.929		
WBGene00008080	5.402946487	4.81085668	4.118812521	6265.827824	0.00E+00	2.98E-264	protein_coding	C44B9.3	C44B9.3	FALSE	1324.05	31.45	890.37	550.64	919.2316742	-2.121471084	1.14E-37	38.818	8.928		
WBGene00004705	1.708800583	1.502966623	4.116066041	2840.413902	4.32E-33	1.04E-247	protein_coding	rsp-8	rsp-8	FALSE	78.36	24.09	68.53	420.79	4726.370597	-0.176461237	0.446366286	78.7	69.634		
WBGene00020466	1.495433354	1.644916592	4.115086389	2118.157739	7.86E-37	1.67E-231	protein_coding	sld-2	sld-2	FALSE	113.77	40.3	126.43	703.04	1641.671711	-0.91026655	7.59E-23	72.088	38.36		
WBGene00018713	1.957495559	1.729418212	4.109562781	52.13070517	2.47E-04	1.18E-21	protein_coding	F52G3.5	F52G3.5	FALSE	2.64	0.63	2.17	11.69	5.856393212	-5.056529662	1.15E-09	0.271	0.007		
WBGene00011349	5.089453893	5.221513512	4.106849741	14847.63649	0.00E+00	0.00E+00	protein_coding	T01H3.3	T01H3.3	FALSE	1256.06	36.89	1383.38	638.27	3797.788553	-0.394545594	0.007432198	59.227	45.052		
WBGene00009138	2.294750727	2.057243427	4.10234976	1300.569017	1.75E-60	1.09E-247	protein_coding	F25H9.6	F25H9.6	FALSE	100.01	20.35	85.12	352.19	893.4742472	-0.739261845	8.45E-10	34.46	20.662		
WBGene00004086	2.120749617	1.793655769	4.101456929	4886.831134	5.05E-74	0.00E+00	protein_coding	pph-4.2	pph-4.2	FALSE	280.61	64.51	224.16	1112.08	3570.683264	-1.005096071	1.15E-09	116.568	58.071		
WBGene00021369	3.031301764	2.603299985	4.101302905	1565.541196	4.43E-109	8.28E-276	protein_coding	siah-1	siah-1	FALSE	96.1	11.71	71.41	202.04	208.5960125	-0.724254551	1.93E-07	4.305	2.61		
WBGene00022586	1.766049186	1.819675462	4.098505392	6940.785043	7.35E-81	0.00E+00	protein_coding	ZC308.4	ZC308.4	FALSE	340.51	100.13	354.16	1721.9	2324.867307	-5.380434627	1.56E-145	119.806	2.881		
WBGene00004381	5.61686	5.195132857	4.091974098	5754.975619	0.00E+00	3.50E-266	protein_coding	rnf-5	rnf-5	FALSE	1401.55	28.59	1056.82	491.28	1572.087043	-0.688380895	1.39E-09	58.091	36.066		
WBGene00002276	2.189887478	2.050545982	4.091081568	8318.584716	1.93E-111	0.00E+00	protein_coding	lem-3	lem-3	FALSE	253.55	55.54	230.52	949.82	2827.882104	-0.904992431	2.09E-11	47.502	25.368		
WBGene00013319	6.604185264	5.691881564	4.090835741	1519.870501	0.00E+00	3.17E-172	protein_coding	ccch-5	ccch-5	FALSE	662.03	6.69	349.53	115.01	56.99085896	-7.084599113	2.52E-29	4.504	0.033		
WBGene00002203	1.505246615	0.857256579	4.088251789	1445.983837	5.57E-12	3.56E-275	protein_coding	kin-20	kin-20	FALSE	29.46	10.36	18.78	177.03	464.0695567	-0.96091567	3.34E-07	7.355	3.774		
WBGene00021510	3.791542465	3.000279449	4.080966313	551.7596066	6.39E-72	1.00E-134	protein_coding	frpr-19	frpr-19	FALSE	76.23	5.44	43.94	93.14	55.28397671	-3.336514326	1.28E-19	2.511	0.243		
WBGene00010307	2.098059131	1.964550447	4.080473246	3144.749608	1.33E-83	0.00E+00	protein_coding	skat-1	skat-1	FALSE	124.51	29.05	113.64	493.55	1953.816141	-1.911744205	1.52E-52	54.031	14.363		
WBGene00011399	1.855396284	1.703834837	4.076989062	4337.245778	1.61E-57	0.00E+00	protein_coding	T03F6.3	T03F6.3	FALSE	266.93	73.85	241.18	1252.51	1806.260949	-2.307048685	5.01E-43	90.922	18.36		
WBGene00017412	4.487834951	4.654260903	4.07046541	6.847786255	7.74E-05	7.83E-04	protein_coding	F13A2.3	F13A2.3	FALSE	1.87	0	1.07	0.68	1.272767317	3.031231233	0.010702141	0.005	0.07		
WBGene00022033	4.250448413	4.096105723	4.067172053	71.29239947	4.79E-22	2.19E-21	protein_coding	Y65B4BL.1	Y65B4BL.1	FALSE	10.44	0.49	8.97	8.78	21.76293681	-1.386067938	0.000253655	0.813	0.312		
WBGene00011761	4.122160448	4.00496647	4.065930477	7843.5608	0.00E+00	0.00E+00	protein_coding	T13H5.8	T13H5.8	FALSE	649.09	37.37	603.09	629.15	4085.886641	0.373099997	1.60E-07	55.171	71.459		
WBGene00007553	3.544139022	3.813435402	4.052311663	145.0051531	3.22E-06	7.60E-07	protein_coding	C13G3.1	C13G3.1	FALSE	13.97	1.38	26.24	31.46	9.346430917	0.250503594	0.710881494	0.309	0.359		
WBGene00017986	2.217397814	1.935553376	4.039872054	7104.77344	3.31E-54	2.51E-233	protein_coding	F32D1.7	F32D1.7	FALSE	488.33	105.47	404.85	1746.25	3584.727757	-3.047097544	1.57E-77	175.779	21.26		
WBGene00019381	3.928516452	3.336819891	4.031893817	3173.791328	3.84E-224	0.00E+00	protein_coding	K04C2.3	K04C2.3	FALSE	778.8	51.07	518.47	839.91	2179.221963	-0.732067508	4.23E-17	122.565	73.808		
WBGene00219985	3.91296407	4.109982095	3.994597043	122.9901956	4.88E-37	2.31E-34	ncRNA		F58D5.13	FALSE	302.82	19.08	350.29	323.14	109.10883	0.181133253	0.585233566	56.271	63.897		
WBGene00006431	0.586122805	0.261549329	3.987408019	1681.770676	6.83E-02	5.84E-244	protein_coding	tag-52	tag-52	FALSE	22.44	14.97	17.98	239.01	534.569124	-6.594771591	1.37E-161	14.233	0.146		
WBGene00001413	4.43461597	4.081004643	3.981522175	7554.313503	0.00E+00	0.00E+00	protein_coding	fem-3	fem-3	FALSE	840.9	38.88	661.02	616.91	2216.708448	-0.934616071	1.10E-18	51.242	26.814		
WBGene00017673	-0.106094578	3.81443814	3.974102979	318.5774971	6.37E-07	2.20E-07	protein_coding	icmt-1	icmt-1	FALSE	2.4	3.15	56.31	63.47	1468.16756	9.598430987	7.99E-244	0.107	88.54		
WBGene00012560	1.206474422	1.664173281	3.972646212	353.1816357	1.92E-15	2.25E-88	protein_coding	Y37D8A.25	Y37D8A.25	FALSE	27.73	12.11	38.85	193.85	207.4117293	-1.484557712	1.63E-16	17.302	6.194		
WBGene00001320	2.223316068	1.710310766	3.968980431	9707.124479	3.70E-65	0.00E+00	protein_coding	ent-1	ent-1	FALSE	476.38	102.13	334.85	1605.85	5386.841751	-0.997994118	5.49E-09	131.149	65.641		
WBGene00010781	4.510306308	4.169259074	3.96881667	3485.887059	6.42E-278	3.07E-250	protein_coding	K11H3.4	K11H3.4	FALSE	536.39	23.58	427.43	371.87	1457.051327	-0.365682632	0.005667082	39.383	30.557		
WBGene00001864	5.085611447	4.807868055	3.96822919	2866.263516	0.00E+00	2.51E-238	protein_coding	him-5	him-5	FALSE	655.36	19.27	544.7	304.08	738.4336428	-0.489151546	0.000499585	27.525	19.597		
WBGene00021410	3.811414326	3.002440891	3.964088334	354.733512	1.83E-53	4.77E-94	protein_coding	Y38C1BA.1	Y38C1BA.1	FALSE	71.23	4.99	40.6	79.26	29.49800346	-4.561636968	5.85E-28	1.988	0.081		
WBGene00009946	3.853522235	3.804437503	3.960511021	3609.321623	6.07E-179	3.51E-193	protein_coding	F52H3.4	F52H3.4	FALSE	423.98	29.59	417.02	464.77	1875.147444	0.830462964	2.01E-09	32.256	57.392		
WBGene00010568	3.612805836	3.871051259	3.957028654	1438.140066	1.00E-202	2.27E-210	protein_coding	K04G2.10	K04G2.10	FALSE	176.69	14.37	211.65	224.65	191.4879282	-7.048014505	1.16E-73	10.855	0.085		
WBGene00017939	1.539185095	1.264597844	3.956607741	893.7412238	7.28E-20	5.89E-202	protein_coding	F31A3.5	F31A3.5	FALSE	18.37	6.3	15.17	98.42	319.4488968	-4.613840848	1.29E-95	7.041	0.286		
WBGene00004147	2.876568138	2.642570007	3.949901595	17478.055	2.54E-175	0.00E+00	protein_coding	larp-5	larp-5	FALSE	554.09	75.53	472.82	1171.43	11444.9241	-0.149253135	0.641954261	110.511	99.636		
WBGene00022257	2.267341457	2.654069003	3.936070766	19287.48132	9.80E-173	0.00E+00	protein_coding	puf-11	puf-11	FALSE	823.19	171.36	1081.4	2632.63	10739.04605	-2.43049243	1.14E-26	312.401	57.852		
WBGene00018408	4.348565694	4.400162215	3.932080262	4173.968014	0.00E+00	3.31E-261	protein_coding	F44B9.5	F44B9.5	FALSE	532.19	26.11	554.92	400.93	2402.686965	0.21794193	0.031056597	50.658	58.925		
WBGene00007666	1.46492741	1.489582544	3.928534276	1275.674347	1.06E-32	1.15E-234	protein_coding	C18B12.4	C18B12.4	FALSE	37.68	13.62	38.38	208.72	462.7962752	-3.205142525	7.74E-55	14.56	1.573		
WBGene00022528	4.390971833	4.864483421	3.926757717	9.731979768	2.49E-06	2.59E-04	protein_coding	srt-13	srt-13	FALSE	2.02	0.02	1.71	0.85	2.6004026	-0.808127568	0.392359424	0.092	0.052		
WBGene00013018	3.953225315	3.338364686	3.922627813	3154.727937	1.51E-199	1.98E-275	protein_coding	Y48G10A.1	Y48G10A.1	FALSE	526.54	33.95	345.04	517.61	2221.228613	-0.445180471	3.45E-05	72.195	53.021		
WBGene00010291	3.460106372	2.648857145	3.911720027	26.89042192	1.99E-05	5.91E-11	protein_coding	F58H10.1	F58H10.1	FALSE	11.91	0.87	6.1	15.12	2.116238708	-2.764050974	0.011341882	0.304	0.041		
WBGene00050947	5.469088012	3.714319544	3.909484745	34.786051	1.23E-09	1.96E-10	protein_coding	K07C5.13	K07C5.13	FALSE	154.04	2.49	38.81	44.61	34.58455217	0.487611757	0.250743453	10.512	14.882		
WBGene00019295	4.089212459	4.035463753	3.908971711	9666.055561	0.00E+00	0.00E+00	protein_coding	pfkb-1.2	pfkb-1.2	FALSE	999.6	58.76	967.71	886.37	2440.075669	-1.535622426	1.27E-26	69.438	23.947		
WBGene00011323	1.150337036	0.852615929	3.903572469	2580.953356	1.69E-15	0.00E+00	protein_coding	mut-15	mut-15	FALSE	55.68	25.07	45.3	376.5	1930.97261	-0.262788439	0.022400881	30.748	25.63		
WBGene00021352	3.883827996	3.418539363	3.897482632	6061.879999	3.38E-236	0.00E+00	protein_coding	Y37E3.11	Y37E3.11	FALSE	737.28	50.02	537.31	749.21	1641.17952	0.457769598	0.00196401	29.877	41.057		
WBGene00000894	0.911868815	1.02464348	3.894931072	13384.9628	1.50E-33	0.00E+00	protein_coding	dab-1	dab-1	FALSE	210.4	111.82	227.67	1667.98	8676.254896	-3.40912899	1.39E-96	197.344	18.558		
WBGene00007709	2.92332968	2.778929735	3.886956695	77512.2137	7.63E-147	1.03E-285	protein_coding	clec-87	clec-87	FALSE	7605.31	1006.49	6930.29	14957.01	27011.68817	-4.037390987	1.20E-62	1345.072	81.638		
WBGene00021841	4.818416763	4.444535233	3.870525415	6415.350526	0.00E+00	1.65E-302	protein_coding	Y54E10BR.2	Y54E10BR.2	FALSE	1588.48	56.37	1234.84	829.07	1600.934022	-0.238765683	0.287672994	60.769	51.511		
WBGene00015807	4.710575347	4.979887243	3.866717248	3271.062338	3.83E-285	4.23E-170	protein_coding	C16A3.2	C16A3.2	FALSE	641.42	24.62	786.48	362.87	836.8391241	-1.298742865	6.49E-27	41.374	16.836		
WBGene00021353	1.738319831	2.018924191	3.857491006	160.3045094	1.84E-12	9.57E-45	protein_coding	iglr-3	iglr-3	FALSE	6.39	1.88	7.73	27.94	61.52726093	-1.847034202	7.14E-12	1.917	0.533		
WBGene00000289	4.91471792	4.319322859	3.852234428	15576.71142	0.00E+00	0.00E+00	protein_coding	cam-1	cam-1	FALSE	1108.51	36.73	735.68	532.03	1461.922343	-3.775615882	1.39E-95	24.867	1.811		
WBGene00018424	0.668735365	0.805814358	3.849525986	955.3724987	3.83E-08	6.87E-178	protein_coding	F44E7.2	F44E7.2	FALSE	26.44	16.6	29.07	241	390.4113212	-0.927235864	5.65E-09	12.554	6.603		
WBGene00012442	3.586665551	3.093271773	3.836895546	75.29537299	1.75E-14	7.34E-22	protein_coding	Y15E3A.3	Y15E3A.3	FALSE	8.02	0.64	5.67	9.57	6.842186158	-6.010409205	4.53E-11	0.274	0		
WBGene00021206	1.299658865	1.352489402	3.834405177	3530.288023	2.40E-39	0.00E+00	protein_coding	Y17G9B.9/memi-1	Y17G9B.9	FALSE	132.17	53.69	137.36	769.11	2782.424132	-1.361522737	2.12E-11	91.787	35.701		
WBGene00219609	1.655539326	1.85052353	3.81378383	198.6659575	2.04E-14	8.61E-62	lincRNA		linc-7	FALSE	10.12	3.16	11.52	45.25	1317.63485	0.854847877	1.38E-06	24.689	44.66		
WBGene00004905	4.623118059	4.61847842	3.802020251	11876.84017	0.00E+00	0.00E+00	protein_coding	snf-6	snf-6	FALSE	1022.77	41.58	1026.77	582.59	1490.202035	-0.288587312	0.14973338	22.717	18.601		
WBGene00001064	4.609908998	3.993267344	3.798462139	74.81567784	2.16E-20	3.61E-18	protein_coding	dpy-2	dpy-2	FALSE	12.46	0.49	8.32	7.25	4.825474886	0.445772941	0.529663457	0.093	0.123		
WBGene00022721	1.922428131	1.723311701	3.785772936	1449.346025	8.08E-35	1.72E-168	protein_coding	ugtp-1	ugtp-1	FALSE	77.51	20.55	68.23	285.99	1391.260947	0.143229042	0.22383306	29.983	33.132		
WBGene00003619	4.313215044	3.795132679	3.781272419	2180.753758	3.53E-260	3.29E-256	protein_coding	nhr-20	nhr-20	FALSE	275.13	13.79	192.46	190.62	348.0848705	-3.889774716	2.47E-90	12.278	0.825		
WBGene00000526	4.390974604	3.547345887	3.781266155	126.468562	1.54E-30	3.19E-34	protein_coding	clc-5	clc-5	FALSE	25.06	1.12	13.57	15.99	14.93185759	-2.325618432	7.71E-08	0.652	0.127		
WBGene00020443	-0.007254737	0.221289695	3.776588419	1007.994514	1.59E-01	6.67E-206	protein_coding	esyt-2	esyt-2	FALSE	8.44	8.49	9.89	116.88	546.5002387	-0.00695512	0.967770683	5.934	5.915		
WBGene00013719	4.740746659	4.19122739	3.773056905	10021.31139	0.00E+00	0.00E+00	protein_coding	Y106G6H.6	Y106G6H.6	FALSE	1469.68	55.04	1010.31	755.78	2552.064673	-1.450282886	4.04E-53	72.903	26.69		
WBGene00021884	0.955434662	1.598372807	3.771101577	455.0530281	2.60E-19	2.32E-109	protein_coding	Y54G2A.19	Y54G2A.19	FALSE	25.82	13.31	40.41	183.08	353.5685207	0.528289949	0.000199487	12.637	18.241		
WBGene00015822	2.415369566	1.426790714	3.767594107	23.86608331	4.20E-02	5.91E-10	protein_coding	C16B8.2	C16B8.2	FALSE	1.03	0.17	0.47	2.58	3.651266785	-3.285751851	6.70E-05	0.086	0.008		
WBGene00004400	3.938325509	3.86917538	3.757294801	799.6715324	1.22E-132	1.60E-123	protein_coding	rom-1	rom-1	FALSE	120.65	7.82	115.71	107.03	229.6654102	-0.953496883	1.56E-13	8.402	4.352		
WBGene00021626	5.743264931	5.147711702	3.757053896	8642.773252	0.00E+00	8.59E-276	protein_coding	rft-2	rft-2	FALSE	1245.11	23.28	831.01	316.49	1020.947491	-1.182158509	1.99E-11	22.335	9.842		
WBGene00003150	1.744505218	1.440759958	3.747531077	21897.43233	1.93E-67	0.00E+00	protein_coding	mbk-2	mbk-2	FALSE	349.11	104.17	283.07	1402.69	11563.86827	-1.257954111	3.75E-09	116.353	48.613		
WBGene00010048	4.438677621	4.165311514	3.736369486	7617.39061	0.00E+00	9.07E-267	protein_coding	F54D5.2	F54D5.2	FALSE	1039.41	47.99	865.83	642.85	2528.682833	0.1683333	0.091968568	49.897	56.086		
WBGene00012432	3.792928303	3.480569014	3.730068421	85.92685011	1.04E-20	2.04E-23	protein_coding	Y11D7A.8	Y11D7A.8	FALSE	9.71	0.65	7.59	9.04	8.96114008	0.251170676	0.705121667	0.164	0.194		
WBGene00044069	-0.067450008	0.031095804	3.729289685	7433.604649	8.88E-01	2.85E-295	protein_coding	hat-1	hat-1	FALSE	93.59	98.39	100.57	1310.21	6100.060731	-0.77356294	6.76E-08	125.91	73.646		
WBGene00001946	2.186589396	2.173296298	3.708915896	5630.97871	1.44E-53	7.03E-154	protein_coding	his-72	his-72	FALSE	731.62	162.74	737.63	2144.67	5392.233933	-0.533950764	5.92E-05	296.862	205.007		
WBGene00017169	1.393809617	1.006915369	3.706364464	513.9056174	7.11E-09	1.08E-117	protein_coding	F01F1.15	F01F1.15	FALSE	35.97	13.63	27.48	179.66	674.8343927	-0.457388055	1.13E-05	28.587	20.84		
WBGene00009644	1.803039284	1.362704778	3.70505462	50.62373325	4.35E-03	3.18E-18	protein_coding	F42G4.7	F42G4.7	FALSE	5.94	1.61	4.28	22.46	149.5355134	1.483414532	5.72E-19	3.959	11.14		
WBGene00004822	2.910655549	2.46484515	3.700809586	444.9219763	1.60E-45	4.73E-104	protein_coding	skr-16	skr-16	FALSE	85.92	11.31	63.03	148.85	114.5895267	-4.067233663	1.17E-37	10.091	0.608		
WBGene00045078	6.089749438	5.917014924	3.697385749	2298.359235	0.00E+00	2.45E-160	protein_coding	C46C2.7	C46C2.7	FALSE	1222.02	17.88	1098.1	235.06	308.8073341	-0.857732716	4.50E-07	25.676	14.163		
WBGene00011229	3.853706033	3.738612815	3.696220369	98.70836338	3.51E-26	3.61E-25	protein_coding	R11.4	R11.4	FALSE	47.97	3.21	45.58	44.24	5.570809095	-5.734378732	1.31E-10	1.001	0		
WBGene00235163	4.465257394	4.032414292	3.693243606	18.12427491	2.03E-07	3.21E-06	ncRNA		Y108G3AL.10	FALSE	14.3	0.38	8.73	6.82	21.58076505	-1.074768583	0.029568803	2.869	1.353		
WBGene00007637	4.531501005	3.965581335	3.69021637	3597.063476	0.00E+00	8.65E-289	protein_coding	dhhc-7	dhhc-7	FALSE	826.04	35.63	558.84	461.63	2013.010318	0.363739862	0.0459514	55.275	71.146		
WBGene00219699	1.541055539	1.714169505	3.687912711	197.8611848	1.31E-11	6.69E-53	lincRNA		linc-22	FALSE	2.86	0.97	3.21	12.71	58.19624228	-1.665708316	1.84E-10	0.648	0.202		
WBGene00004350	1.320286642	0.995183887	3.685189846	1811.624264	4.21E-18	3.45E-249	protein_coding	rgs-7	rgs-7	FALSE	28.29	11.32	22.59	146.17	489.338726	-5.241505131	1.50E-57	8.218	0.215		
WBGene00198010	0	1.069248433	3.684508796	2.303964334	5.65E-01	NA	ncRNA		Y17G7A.3	TRUE	0	0	0.27	4.69	NA	NA	NA	NA	NA		
WBGene00007914	5.166818109	4.764004622	3.677270006	10333.17928	0.00E+00	3.63E-265	protein_coding	mys-4	mys-4	FALSE	1182.76	33.01	902.4	424.41	1653.13399	-0.989188244	7.63E-12	31.74	15.987		
WBGene00003395	5.619474542	5.953747239	3.672792702	55421.46199	0.00E+00	0.00E+00	protein_coding	mom-2	mom-2	FALSE	6899.17	140.45	8755.86	1797.83	4747.521383	-2.581875818	7.14E-46	157.126	26.219		
WBGene00009120	3.339669734	3.4095076	3.667187069	7193.028085	8.70E-293	0.00E+00	protein_coding	F25H2.6	F25H2.6	FALSE	428.09	42.3	450.99	539.3	3508.368788	-0.128065464	0.309760047	49.385	45.2		
WBGene00010028	0.94962008	1.016590527	3.665921133	586.0288958	2.35E-10	1.66E-134	protein_coding	F54B11.5	F54B11.5	FALSE	23.2	12	24.37	153.68	166.9910381	-2.232662155	3.53E-34	7.789	1.661		
WBGene00013576	6.119641995	5.072609779	3.65694006	915.0617271	2.10E-225	3.11E-111	protein_coding	Y76A2B.4	Y76A2B.4	FALSE	466.09	6.58	225.36	84.3	472.2963384	-1.721016269	2.81E-47	33.059	10.022		
WBGene00021636	1.603858683	1.635883989	3.64610723	3680.360295	4.46E-60	2.38E-300	protein_coding	pcaf-1	pcaf-1	FALSE	90.84	29.89	93.07	375.61	2072.639443	-0.653293636	9.42E-10	29.959	19.054		
WBGene00077439	4.935389168	4.512091647	3.643476361	29.75627043	6.03E-11	3.05E-07	protein_coding	F55B12.10	F55B12.10	FALSE	23.63	0.7	21.96	11.69	2.566821341	0.104103396	0.92067545	0.283	0.322		
WBGene00020208	4.079589543	3.794261158	3.63959244	15902.28411	1.82E-274	5.48E-252	protein_coding	T04C4.1	T04C4.1	FALSE	687.26	40.76	568.15	510.31	1938.353752	-1.19180328	1.39E-06	19.096	8.352		
WBGene00009926	6.133977098	5.690225	3.632671774	2764.339301	7.63E-50	7.14E-21	protein_coding	noah-2	noah-2	FALSE	278.04	4.06	227.86	53.17	49.86322518	-3.531159056	6.41E-28	1.065	0.091		
WBGene00255594	1.518791581	1.408659684	3.629490849	34.25088323	2.42E-02	7.35E-11	protein_coding	Y48G1BL.8	Y48G1BL.8	FALSE	4.39	1.43	3.96	19.59	48.08381441	1.022094319	2.51E-06	1.98	4.053		
WBGene00010353	0.428897341	0.31216501	3.623085209	4807.476975	2.45E-03	0.00E+00	protein_coding	H02I12.5/memi-3	H02I12.5	FALSE	129.4	96.13	119.4	1188.28	3554.997787	-2.557498079	1.51E-31	145.306	24.652		
WBGene00004508	1.773088297	1.939794071	3.620195109	9511.977715	1.34E-76	7.62E-265	protein_coding	rrf-1	rrf-1	FALSE	125.82	36.89	141.89	455.56	2176.398841	-0.055061334	0.820375158	13.122	12.631		
WBGene00009380	0.961425973	0.268789394	3.617639868	454.4635015	3.07E-01	2.14E-73	protein_coding	F34H10.3	F34H10.3	FALSE	14.25	7.42	8.92	92.04	88.37602204	-0.27926309	0.249138553	1.98	1.622		
WBGene00006394	1.557360655	1.555029625	3.617157982	1750.775301	9.87E-38	6.63E-206	protein_coding	taf-11.2	taf-11.2	FALSE	94.52	32.08	94.51	395.73	1166.806181	-2.649641998	3.62E-68	52.553	8.372		
WBGene00016460	3.017652065	2.86473536	3.614768442	1049.277438	1.85E-88	7.01E-141	protein_coding	C35E7.8	C35E7.8	FALSE	103.7	12.83	94.23	158.71	1493.077994	1.044365588	4.10E-36	22.87	47.216		
WBGene00020102	1.190529925	1.139463741	3.614312408	8555.125425	1.72E-36	0.00E+00	protein_coding	R148.3	R148.3	FALSE	111.31	48.77	107.56	599.06	6595.911791	0.422667269	0.043146461	42.352	56.784		
WBGene00012002	3.867841693	3.393320025	3.610238548	5519.732393	6.31E-240	9.57E-271	protein_coding	T24H10.4	T24H10.4	FALSE	794.12	54.49	575.09	668.53	2448.208619	-0.747477408	5.67E-13	73.403	43.735		
WBGene00001325	2.924080635	2.621175618	3.60514079	2172.75806	3.33E-136	2.00E-259	protein_coding	eor-2	eor-2	FALSE	88.54	11.64	71.83	142.2	304.8471854	-4.077954994	1.23E-49	5.737	0.337		
WBGene00020896	6.990238954	6.152298094	3.599040604	6540.868997	0.00E+00	2.32E-208	protein_coding	T28D9.4	T28D9.4	FALSE	1452.78	11.44	822.9	139.82	1886.342442	-0.839297808	2.84E-09	48.04	26.851		
WBGene00011949	1.50576546	1.804756403	3.597997911	18.24963666	2.09E-02	4.77E-07	protein_coding	T23F6.1	T23F6.1	FALSE	2	0.63	2.42	9.04	18.93425892	1.684231394	1.98E-07	0.511	1.659		
WBGene00001078	2.249185889	1.63175644	3.596025267	362.6660811	2.13E-16	6.40E-80	protein_coding	dpy-19	dpy-19	FALSE	16.12	3.36	10.48	41.12	142.3610261	-3.276626802	1.59E-60	3.578	0.367		
WBGene00220246	5.426163625	5.511011046	3.591764259	855.347421	1.45E-254	6.79E-102	snoRNA		ZK858.10	FALSE	1056.42	24.11	1119.73	295.33	858.4587453	-0.494635421	0.09264088	175.675	124.651		
WBGene00012175	-0.765405884	0.855674995	3.589954839	25.75022037	2.44E-01	3.95E-10	protein_coding	W01C9.1	W01C9.1	FALSE	0.35	0.69	1.3	9.33	0.619576941	1.834245621	0.321008904	0.007	0.039		
WBGene00003719	3.95102099	2.765666184	3.586427782	49.10229155	5.35E-09	1.30E-14	protein_coding	nhr-129	nhr-129	FALSE	7.85	0.45	3.28	5.88	7.481371521	-1.238370513	0.017137104	0.231	0.096		
WBGene00010911	2.322271651	1.992594892	3.585436064	5968.219388	1.26E-86	5.06E-280	protein_coding	M106.3	M106.3	FALSE	375.51	75.21	300.04	906.4	2185.928205	-2.274547536	7.24E-76	69.912	14.452		
